"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","영천호","취수탑","2016.10.24","18.4","7.3","7.5","2.2","2.3","6.9","92","0","0","0","92","","",""
"호소","영천호","취수탑","2016.10.31","16.6","7.3","9.5","2.1","2.7","5.0","132","0","0","132","0","","",""
"호소","영천호","취수탑","2016.11.07","15.3","7.4","8.1","2.2","2.3","4.2","53","0","0","0","53","","",""
"호소","영천호","취수탑","2016.11.14","14.4","7.4","8.4","2.2","2.5","6.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.11.21","13.9","7.4","8.5","2.2","2.4","4.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2016.11.28","11.4","7.5","8.8","2.3","1.8","2.7","832","0","0","0","832","","",""
"호소","영천호","취수탑","2016.12.05","10.2","7.6","9.0","2.2","2.1","2.0","409","0","0","0","409","","",""
"호소","영천호","취수탑","2016.12.12","8.7","7.6","9.2","2.2","2.0","3.1","30","0","0","0","30","","",""
"호소","영천호","취수탑","2016.12.19","7.4","7.5","9.7","2.2","2.0","4.5","462","0","0","0","462","","",""
"호소","영천호","취수탑","2016.12.26","7.0","7.5","10.0","2.1","2.3","6.1","759","0","0","0","759","","",""
"호소","진양호","내동","2016.01.04","","","","","","","17","0","0","0","17","","",""
"호소","진양호","내동","2016.01.11","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.01.18","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.01.25","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.02.12","","","","","","","","","","","","","",""
"호소","진양호","내동","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.02.22","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","진양호","내동","2016.04.04","10.9","7.9","13.3","","","10.0","0","0","0","0","0","","",""
"호소","진양호","내동","2016.04.11","13.4","7.7","13.3","2.5","3.0","9.5","0","0","0","0","0","","",""
"호소","진양호","내동","2016.04.18","15.4","7.8","12.2","2.5","2.8","10.1","0","0","0","0","0","","",""
"호소","진양호","내동","2016.04.25","11.4","7.8","10.3","2.2","3.6","5.4","0","0","0","0","0","","",""
"호소","진양호","내동","2016.05.02","17.2","8.1","10.0","2.5","2.5","7.4","0","0","0","0","0","","",""
"호소","진양호","내동","2016.05.11","16.5","7.7","11.0","2.7","2.2","10.1","0","0","0","0","0","","",""
"호소","진양호","내동","2016.05.16","19.5","7.6","11.5","2.7","2.4","12.2","0","0","0","0","0","","",""
"호소","진양호","내동","2016.05.23","19.8","7.6","10.2","2.6","2.6","13.7","0","0","0","0","0","","",""
"호소","진양호","내동","2016.05.30","19.5","7.8","9.0","2.2","3.2","26.3","242","196","46","0","0","","",""
"호소","진양호","내동","2016.06.07","22.3","8.9","7.5","1.8","4.0","14.7","144","144","0","0","0","","",""
"호소","진양호","내동","2016.06.13","23.1","8.7","8.8","","3.7","9.1","601","477","0","0","124","","",""
"호소","진양호","내동","2016.06.20","24.5","8.6","8.2","2.2","2.8","8.2","725","725","0","0","0","","",""
"호소","진양호","내동","2016.06.27","25.3","8.4","7.6","2.3","3.2","7.5","977","616","0","0","361","","",""
"호소","진양호","내동","2016.07.04","24.2","8.0","8.4","2.8","2.4","6.7","259","122","137","0","0","","",""
"호소","진양호","내동","2016.07.11","23.3","8.0","7.5","2.2","4.2","9.1","108","108","0","0","0","","",""
"호소","진양호","내동","2016.07.18","24.2","8.4","6.2","2.0","4.1","13.2","0","0","0","0","0","","",""
"호소","진양호","내동","2016.07.25","25.0","8.3","8.0","2.0","3.2","10.3","0","0","0","0","0","","",""
"호소","진양호","내동","2016.08.01","26.2","8.2","6.2","2.2","4.2","8.3","527","340","0","187","0","","",""
"호소","진양호","내동","2016.08.08","27.2","8.5","7.7","1.8","4.5","11.3","1955","1955","0","0","0","","",""
"호소","진양호","내동","2016.08.16","29.4","8.3","5.4","1.8","5.8","11.4","3187","3187","0","0","0","","",""
"호소","진양호","내동","2016.08.22","29.1","8.3","6.1","1.8","5.1","11.5","2499","2499","0","0","0","","",""
"호소","진양호","내동","2016.08.29","26.8","7.7","7.1","2.2","4.6","19.5","2805","2550","0","255","0","","",""
"호소","진양호","내동","2016.09.05","24.6","7.8","7.2","1.7","3.2","18.2","977","977","0","0","0","","",""
"호소","진양호","내동","2016.09.12","24.5","7.9","6.2","2.3","14.8","15.9","901","901","0","0","0","","",""
"호소","진양호","내동","2016.09.19","22.3","7.5","7.7","1.2","5.9","9.4","340","0","340","0","0","","",""
"호소","진양호","내동","2016.09.26","21.0","8.0","8.2","1.5","8.4","12.7","357","272","0","0","85","","",""
"호소","진양호","내동","2016.10.04","21.4","8.2","6.9","2.5","7.2","22.8","51","51","0","0","0","","",""
"호소","진양호","내동","2016.10.10","19.6","7.9","8.5","1.0","8.2","12.7","102","102","0","0","0","","",""
"호소","진양호","내동","2016.10.17","18.1","8.1","8.4","1.7","4.3","29.5","0","0","0","0","0","","",""
"호소","진양호","내동","2016.10.25","17.8","8.1","9.3","2.0","3.6","17.6","0","0","0","0","0","","",""
"호소","진양호","내동","2016.10.31","17.0","7.3","8.2","1.7","4.0","9.4","0","0","0","0","0","","",""
"호소","진양호","내동","2016.11.07","15.2","7.5","8.5","2.2","3.2","10.6","148","63","85","0","0","","",""
"호소","진양호","내동","2016.11.14","14.1","7.7","9.6","1.8","2.8","17.0","0","0","0","0","0","","",""
"호소","진양호","내동","2016.11.22","13.4","7.7","8.4","2.5","1.9","7.7","0","0","0","0","0","","",""
"호소","진양호","내동","2016.11.28","11.4","8.1","9.8","2.2","2.6","5.8","0","0","0","0","0","","",""
"호소","진양호","내동","2016.12.05","9.9","7.6","9.8","2.2","2.0","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2016.12.12","8.6","7.9","10.7","4.0","1.2","4.7","0","0","0","0","0","","",""
"호소","진양호","내동","2016.12.20","7.3","8.0","10.9","3.5","1.8","3.9","0","0","0","0","0","","",""
"호소","진양호","내동","2016.12.27","7.2","7.9","11.7","4.5","1.3","3.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.01.04","","","","","","","158","0","0","0","158","","",""
"호소","안계호","취수탑","2016.01.11","","","","","","","990","0","0","0","990","","",""
"호소","안계호","취수탑","2016.01.18","","","","","","","238","0","0","0","238","","",""
"호소","안계호","취수탑","2016.01.25","","","","","","","554","0","0","0","554","","",""
"호소","안계호","취수탑","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.02.11","","","","","","","723","0","0","0","723","","",""
"호소","안계호","취수탑","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.02.22","","","","","","","376","0","0","0","376","","",""
"호소","안계호","취수탑","2016.02.29","","","","","","","119","0","0","0","119","","",""
"호소","안계호","취수탑","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.03.14","","","","","","","535","0","0","0","535","","",""
"호소","안계호","취수탑","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.03.28","","","","","","","198","0","0","0","198","","",""
"호소","안계호","취수탑","2016.04.04","10.5","8.0","12.1","1.7","3.2","14.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.04.11","11.8","8.0","11.8","1.8","3.0","13.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.04.18","12.2","8.0","11.1","1.8","4.8","10.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.04.25","14.1","8.1","11.0","1.8","3.9","4.4","792","0","0","0","792","","",""
"호소","안계호","취수탑","2016.05.02","15.2","7.9","10.4","5.0","1.8","4.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.05.09","17.5","8.2","11.5","1.8","1.7","12.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.05.16","15.1","7.9","9.5","1.9","2.5","11.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.05.23","20.1","7.9","10.1","1.6","2.3","8.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.05.30","20.6","8.3","10.4","1.5","3.1","17.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.06.07","20.5","8.3","10.4","1.7","4.1","17.6","132","0","0","0","132","","",""
"호소","안계호","취수탑","2016.06.13","22.3","8.4","8.5","1.7","2.4","14.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.06.20","22.6","8.3","8.2","1.7","3.0","6.9","86","86","0","0","0","","",""
"호소","안계호","취수탑","2016.06.27","26.0","8.2","7.8","1.8","3.3","7.6","33","0","0","33","0","","",""
"호소","안계호","취수탑","2016.07.04","23.0","8.1","8.4","1.6","3.6","20.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.07.11","22.0","7.8","7.8","2.0","4.0","10.8","958","826","0","0","132","","",""
"호소","안계호","취수탑","2016.07.18","27.0","7.7","6.9","1.8","2.5","13.2","429","429","0","0","0","","",""
"호소","안계호","취수탑","2016.07.25","25.0","7.7","7.0","1.8","4.1","3.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.08.01","27.0","7.8","7.0","1.6","3.0","4.8","482","482","0","0","0","","",""
"호소","안계호","취수탑","2016.08.08","27.0","7.7","6.9","1.8","2.4","3.7","873","873","0","0","0","","",""
"호소","안계호","취수탑","2016.08.16","26.0","7.6","6.9","1.7","3.0","4.4","950","950","0","0","0","","",""
"호소","안계호","취수탑","2016.08.22","27.0","7.5","7.0","1.8","2.9","3.8","813","734","0","46","33","","",""
"호소","안계호","취수탑","2016.08.29","26.0","7.5","7.1","1.7","3.4","4.1","672","672","0","0","0","","",""
"호소","안계호","취수탑","2016.09.05","25.0","7.2","7.3","1.8","4.0","3.1","1603","1247","0","0","356","","",""
"호소","안계호","취수탑","2016.09.12","22.0","7.1","7.3","1.7","3.9","4.1","6177","6177","0","0","0","","",""
"호소","안계호","취수탑","2016.09.19","22.8","7.0","7.4","1.7","4.4","4.0","713","713","0","0","0","","",""
"호소","안계호","취수탑","2016.09.26","23.1","7.0","7.3","1.5","3.9","5.4","898","713","0","0","185","","",""
"호소","안계호","취수탑","2016.10.04","22.5","7.3","8.0","1.8","2.9","4.1","495","436","0","0","59","","",""
"호소","안계호","취수탑","2016.10.10","20.9","7.4","8.1","1.7","5.4","4.3","522","0","416","0","106","","",""
"호소","안계호","취수탑","2016.10.17","20.5","7.4","8.2","1.9","4.2","7.1","33","0","0","0","33","","",""
"호소","안계호","취수탑","2016.10.24","19.5","7.2","8.2","1.8","4.0","9.8","79","0","0","0","79","","",""
"호소","안계호","취수탑","2016.10.31","17.7","7.4","9.3","1.8","4.3","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.11.07","16.2","7.3","8.5","1.9","3.8","4.6","436","0","0","0","436","","",""
"호소","안계호","취수탑","2016.11.14","15.1","7.3","8.7","2.0","3.2","5.4","20","0","0","0","20","","",""
"호소","안계호","취수탑","2016.11.21","14.6","7.3","8.7","1.9","3.5","6.9","745","0","0","0","745","","",""
"호소","안계호","취수탑","2016.11.28","12.2","7.4","9.0","2.0","3.1","4.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2016.12.05","11.0","7.6","9.2","1.9","2.9","4.3","119","119","0","0","0","","",""
"호소","안계호","취수탑","2016.12.12","8.8","7.6","9.3","2.0","2.3","3.6","264","0","0","0","264","","",""
"호소","안계호","취수탑","2016.12.19","8.0","7.5","9.4","2.0","2.1","6.8","191","0","0","0","191","","",""
"호소","안계호","취수탑","2016.12.26","7.6","7.4","9.8","1.9","2.5","7.8","871","0","0","0","871","","",""
"호소","공산지","중앙부","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.01.11","","","","","","","250","250","0","0","0","","",""
"호소","공산지","중앙부","2016.01.18","","","","","","","350","0","50","0","300","","",""
"호소","공산지","중앙부","2016.01.25","","","","","","","730","530","0","0","200","","",""
"호소","공산지","중앙부","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.02.11","","","","","","","100","100","0","0","0","","",""
"호소","공산지","중앙부","2016.02.15","","","","","","","400","0","0","0","400","","",""
"호소","공산지","중앙부","2016.02.22","","","","","","","60","60","0","0","0","","",""
"호소","공산지","중앙부","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.03.07","","","","","","","30","0","0","30","0","","",""
"호소","공산지","중앙부","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.04.04","9.6","8.7","13.0","1.6","3.1","27.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.04.11","10.8","8.4","13.1","1.2","4.4","36.6","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.04.18","12.5","7.8","11.6","1.2","3.0","14.6","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.04.25","13.2","8.2","11.4","1.2","2.5","8.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.05.02","16.3","7.9","11.7","1.2","2.6","10.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.05.09","15.6","7.9","10.0","1.3","2.1","12.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.05.16","17.2","8.0","9.4","1.3","2.2","8.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.05.23","18.6","8.0","8.8","1.3","2.3","8.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.05.30","19.8","8.0","8.6","1.2","2.7","7.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.06.07","20.4","7.6","7.7","1.0","5.0","18.3","1100","0","0","0","1100","","",""
"호소","공산지","중앙부","2016.06.13","20.6","8.3","8.0","0.7","6.2","20.3","5530","0","30","0","5500","","",""
"호소","공산지","중앙부","2016.06.20","23.7","8.3","8.1","0.7","6.6","22.6","3390","150","125","0","3115","","",""
"호소","공산지","중앙부","2016.06.27","21.7","8.5","7.2","0.7","8.3","17.5","4200","300","50","0","3850","","",""
"호소","공산지","중앙부","2016.07.04","21.6","7.9","5.9","0.7","7.2","20.7","4410","520","140","0","3750","","",""
"호소","공산지","중앙부","2016.07.11","21.6","7.2","6.2","0.6","14.7","3.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.07.18","23.5","7.7","7.3","0.7","6.0","22.8","75","0","75","0","0","","",""
"호소","공산지","중앙부","2016.07.25","24.2","7.7","7.4","0.8","6.5","37.3","360","0","360","0","0","","",""
"호소","공산지","중앙부","2016.08.01","26.2","7.8","6.4","0.7","8.2","32.8","945","100","845","0","0","","",""
"호소","공산지","중앙부","2016.08.08","24.7","7.4","4.8","0.7","8.5","21.4","1295","500","795","0","0","","",""
"호소","공산지","중앙부","2016.08.16","25.0","7.5","4.5","1.0","9.9","9.4","3465","3380","85","0","0","","",""
"호소","공산지","중앙부","2016.08.22","26.8","7.4","4.0","1.0","8.8","5.7","2950","2950","0","0","0","","",""
"호소","공산지","중앙부","2016.08.29","25.6","8.1","5.9","1.0","12.8","15.9","2550","2550","0","0","0","","",""
"호소","공산지","중앙부","2016.09.05","24.3","7.5","5.9","1.1","8.4","5.4","80","80","0","0","0","","",""
"호소","공산지","중앙부","2016.09.12","23.1","7.6","6.4","1.2","7.7","10.4","920","920","0","0","0","","",""
"호소","공산지","중앙부","2016.09.19","20.6","7.6","7.4","0.8","14.6","4.0","80","80","0","0","0","","",""
"호소","공산지","중앙부","2016.09.26","20.0","7.6","7.4","0.9","4.4","5.5","150","150","0","0","0","","",""
"호소","공산지","중앙부","2016.10.04","20.6","7.8","7.3","1.6","3.1","9.2","80","80","0","0","0","","",""
"호소","공산지","중앙부","2016.10.10","19.2","7.6","8.1","1.7","4.6","6.8","40","40","0","0","0","","",""
"호소","공산지","중앙부","2016.10.17","18.4","7.6","8.1","1.7","4.1","5.9","150","150","0","0","0","","",""
"호소","공산지","중앙부","2016.10.24","18.2","7.7","8.1","1.9","3.9","9.0","120","120","0","0","0","","",""
"호소","공산지","중앙부","2016.10.31","16.2","7.7","9.0","2.0","3.5","16.9","50","50","0","0","0","","",""
"호소","공산지","중앙부","2016.11.07","15.2","7.9","9.9","2.0","3.4","36.8","10","10","0","0","0","","",""
"호소","공산지","중앙부","2016.11.14","14.4","8.1","10.3","1.8","3.4","47.4","20","20","0","0","0","","",""
"호소","공산지","중앙부","2016.11.21","13.6","8.1","10.2","1.8","2.9","52.0","20","20","0","0","0","","",""
"호소","공산지","중앙부","2016.11.28","11.4","8.0","10.0","1.6","4.0","59.0","10","10","0","0","0","","",""
"호소","공산지","중앙부","2016.12.05","10.1","8.2","11.4","1.5","3.7","52.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.12.12","8.7","8.0","11.2","1.7","2.7","23.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.12.19","7.5","7.9","10.9","1.7","2.7","6.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2016.12.26","7.3","7.8","11.0","1.5","1.8","5.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.01.11","","","","","","","200","200","0","0","0","","",""
"호소","공산지","취수탑","2016.01.18","","","","","","","780","380","0","0","400","","",""
"호소","공산지","취수탑","2016.01.25","","","","","","","200","200","0","0","0","","",""
"호소","공산지","취수탑","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.02.11","","","","","","","100","100","0","0","0","","",""
"호소","공산지","취수탑","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.02.22","","","","","","","50","50","0","0","0","","",""
"호소","공산지","취수탑","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.04.04","9.5","8.6","12.9","1.4","3.3","25.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.04.11","11.0","8.5","13.0","1.2","4.1","37.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.04.18","12.1","7.8","11.6","1.2","2.8","15.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.04.25","13.3","8.2","11.4","1.2","2.7","9.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.05.02","15.4","7.8","11.5","1.2","2.7","12.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.05.09","15.4","7.9","9.9","1.4","2.1","15.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.05.16","16.3","8.0","8.8","1.3","1.8","7.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.05.23","18.5","8.0","8.5","1.4","2.6","8.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.05.30","19.6","8.0","8.0","1.4","2.7","8.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.06.07","20.2","7.6","7.5","1.0","4.8","30.1","4700","400","0","0","4300","","",""
"호소","공산지","취수탑","2016.06.13","20.5","8.2","7.6","1.3","4.7","14.5","5250","0","50","0","5200","","",""
"호소","공산지","취수탑","2016.06.20","22.8","8.3","8.3","1.3","4.2","16.0","2725","0","25","0","2700","","",""
"호소","공산지","취수탑","2016.06.27","21.8","8.0","6.9","1.3","5.3","12.6","3350","400","50","0","2900","","",""
"호소","공산지","취수탑","2016.07.04","21.3","7.9","6.3","1.2","4.8","16.4","3140","120","80","0","2940","","",""
"호소","공산지","취수탑","2016.07.11","21.0","7.2","6.4","0.8","12.7","4.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.07.18","22.8","7.5","6.5","0.9","4.7","12.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.07.25","24.0","7.6","6.2","0.9","4.8","23.1","255","0","255","0","0","","",""
"호소","공산지","취수탑","2016.08.01","26.1","7.4","5.6","0.9","4.5","21.3","865","200","665","0","0","","",""
"호소","공산지","취수탑","2016.08.08","25.8","7.5","5.6","0.9","8.0","19.9","3690","3100","590","0","0","","",""
"호소","공산지","취수탑","2016.08.16","26.8","7.5","4.3","0.8","14.1","14.1","2735","2620","115","0","0","","",""
"호소","공산지","취수탑","2016.08.22","27.8","7.6","5.0","0.8","18.7","22.3","8750","8750","0","0","0","","",""
"호소","공산지","취수탑","2016.08.29","25.4","8.1","6.0","0.8","18.1","32.4","5820","5820","0","0","0","","",""
"호소","공산지","취수탑","2016.09.05","24.2","7.5","5.0","0.8","9.5","5.2","650","650","0","0","0","","",""
"호소","공산지","취수탑","2016.09.12","23.1","7.7","5.8","1.0","8.4","10.9","900","900","0","0","0","","",""
"호소","공산지","취수탑","2016.09.19","20.6","7.6","7.2","0.8","15.1","4.2","90","90","0","0","0","","",""
"호소","공산지","취수탑","2016.09.26","20.0","7.6","7.0","0.9","5.3","5.0","300","300","0","0","0","","",""
"호소","공산지","취수탑","2016.10.04","20.6","7.7","7.2","1.8","3.2","6.4","90","90","0","0","0","","",""
"호소","공산지","취수탑","2016.10.10","19.3","7.6","7.5","1.9","4.7","7.6","80","80","0","0","0","","",""
"호소","공산지","취수탑","2016.10.17","18.3","7.7","7.9","1.9","4.5","5.4","190","190","0","0","0","","",""
"호소","공산지","취수탑","2016.10.24","18.0","7.7","7.9","2.1","3.9","8.3","180","180","0","0","0","","",""
"호소","공산지","취수탑","2016.10.31","16.4","7.7","8.4","2.2","3.7","17.0","70","70","0","0","0","","",""
"호소","공산지","취수탑","2016.11.07","15.1","7.9","9.0","2.1","3.2","35.0","30","30","0","0","0","","",""
"호소","공산지","취수탑","2016.11.14","14.2","8.1","9.7","1.9","3.2","42.3","40","40","0","0","0","","",""
"호소","공산지","취수탑","2016.11.21","13.5","8.1","9.7","1.9","2.8","45.9","30","30","0","0","0","","",""
"호소","공산지","취수탑","2016.11.28","11.5","8.0","9.9","1.7","4.1","54.4","10","10","0","0","0","","",""
"호소","공산지","취수탑","2016.12.05","10.2","8.2","11.2","1.6","3.7","45.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.12.12","8.9","8.0","11.2","1.8","2.7","22.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.12.19","7.5","8.0","10.9","1.8","2.0","6.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2016.12.26","7.3","7.8","10.9","1.6","1.8","5.7","0","0","0","0","0","","",""
"호소","진전지","상류","2016.01.04","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.01.11","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.01.18","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.01.25","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.02.01","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.02.11","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.02.15","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.02.22","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.02.29","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.03.07","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.03.14","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.03.21","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.03.28","","","","","","","0","0","0","0","0","","",""
"호소","진전지","상류","2016.04.04","5.0","7.0","8.8","1.0","3.5","1.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.04.11","5.0","7.0","9.1","0.8","1.8","2.3","0","0","0","0","0","","",""
"호소","진전지","상류","2016.04.18","5.0","7.0","9.5","0.8","1.7","2.2","0","0","0","0","0","","",""
"호소","진전지","상류","2016.04.25","10.0","7.0","9.1","0.6","2.1","3.4","0","0","0","0","0","","",""
"호소","진전지","상류","2016.05.02","10.0","7.0","10.0","0.9","2.1","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.05.09","12.0","7.0","9.8","0.7","1.0","3.3","0","0","0","0","0","","",""
"호소","진전지","상류","2016.05.16","12.0","7.0","9.9","0.6","0.6","2.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.05.23","10.0","7.0","10.0","0.8","0.2","0.4","0","0","0","0","0","","",""
"호소","진전지","상류","2016.05.30","15.0","7.0","9.1","0.7","0.4","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2016.06.07","14.0","7.0","9.2","1.7","0.6","1.3","0","0","0","0","0","","",""
"호소","진전지","상류","2016.06.13","17.0","7.0","9.6","1.7","0.7","3.2","0","0","0","0","0","","",""
"호소","진전지","상류","2016.06.20","16.0","7.0","9.1","1.6","0.4","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.06.27","16.0","7.0","13.0","1.5","0.5","0.1","0","0","0","0","0","","",""
"호소","진전지","상류","2016.07.04","16.0","7.0","10.0","1.5","2.1","0.8","0","0","0","0","0","","",""
"호소","진전지","상류","2016.07.11","21.0","7.0","10.9","1.6","1.5","1.0","0","0","0","0","0","","",""
"호소","진전지","상류","2016.07.18","22.0","7.0","10.0","1.7","0.8","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2016.07.25","23.0","7.0","9.8","1.6","1.5","8.7","0","0","0","0","0","","",""
"호소","진전지","상류","2016.08.01","24.0","7.0","7.1","1.7","0.7","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2016.08.08","26.0","7.0","7.7","1.6","0.5","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.08.16","24.0","7.0","8.5","1.6","1.9","1.0","0","0","0","0","0","","",""
"호소","진전지","상류","2016.08.22","27.0","7.0","7.0","1.7","0.3","0.9","0","0","0","0","0","","",""
"호소","진전지","상류","2016.08.29","24.0","7.0","9.1","1.7","3.4","1.2","0","0","0","0","0","","",""
"호소","진전지","상류","2016.09.05","24.0","7.0","9.2","1.5","2.3","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2016.09.12","20.0","7.0","9.3","1.4","1.8","4.1","0","0","0","0","0","","",""
"호소","진전지","상류","2016.09.19","20.0","7.0","9.3","1.4","1.8","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2016.09.26","19.0","7.0","9.0","1.6","0.8","0.8","0","0","0","0","0","","",""
"호소","진전지","상류","2016.10.04","20.0","7.0","7.8","1.5","0.8","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2016.10.10","19.0","7.0","7.3","1.6","4.2","1.0","0","0","0","0","0","","",""
"호소","진전지","상류","2016.10.17","19.0","7.0","7.9","1.6","208.0","0.7","0","0","0","0","0","","",""
"호소","진전지","상류","2016.10.24","17.0","6.5","8.8","1.6","0.4","0.0","0","0","0","0","0","","",""
