"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","영천호","취수탑","2020.06.15","20.7","7.4","8.3","2.1","1.4","3.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.06.22","21.2","7.4","8.1","2.0","1.7","3.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.06.29","21.6","7.5","8.0","2.2","1.2","5.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.07.06","22.2","7.5","7.9","1.7","2.3","6.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.07.13","23.5","7.5","8.0","1.5","2.5","9.4","947","947","0","0","0","","",""
"호소","영천호","취수탑","2020.07.20","21.4","7.4","7.8","1.2","7.6","7.5","39","39","0","0","0","","",""
"호소","영천호","취수탑","2020.07.27","20.5","7.4","7.9","0.8","11.8","6.2","92","0","0","0","92","","",""
"호소","영천호","취수탑","2020.08.03","20.1","7.2","7.3","1.0","9.4","5.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.08.10","22.4","7.4","7.0","1.0","9.1","9.1","251","0","0","0","251","","",""
"호소","영천호","취수탑","2020.08.18","25.0","7.5","8.4","1.2","6.4","28.6","9532","418","0","0","9114","","",""
"호소","영천호","취수탑","2020.08.24","23.5","7.7","7.5","0.7","17.6","19.6","45967","1950","754","0","43263","","",""
"호소","영천호","취수탑","2020.08.31","23.0","8.0","6.7","1.0","10.2","25.6","38694","8675","79","0","29940","","",""
"호소","영천호","취수탑","2020.09.03","22.7","7.3","6.7","0.9","14.7","14.1","19938","861","53","0","19024","14","24","0.1"
"호소","영천호","취수탑","2020.09.07","20.5","7.0","6.9","0.2","25.1","10.2","1894","99","132","0","1663","9","12","정량한계미만"
"호소","영천호","취수탑","2020.09.10","21.7","7.0","7.6","0.1","81.0","5.3","475","0","0","0","475","5","4","정량한계미만"
"호소","영천호","취수탑","2020.09.14","22.1","7.2","7.0","0.2","54.3","3.6","0","0","0","0","0","3","정량한계미만","정량한계미만"
"호소","영천호","취수탑","2020.09.21","22.7","7.2","7.2","0.5","24.4","7.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.09.28","21.6","7.6","7.9","0.5","29.2","24.9","2706","2706","0","0","0","","",""
"호소","영천호","취수탑","2020.10.05","19.9","7.3","6.9","0.4","32.1","6.3","159","159","0","0","0","","",""
"호소","영천호","취수탑","2020.10.12","19.6","7.2","8.2","0.3","43.5","15.4","338","338","0","0","0","","",""
"호소","영천호","취수탑","2020.10.19","20.8","7.6","7.4","0.3","39.3","8.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.10.26","17.3","7.4","7.9","0.7","17.8","6.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.11.02","16.5","7.4","8.3","0.6","21.7","4.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.11.09","14.2","7.8","9.0","0.9","13.3","2.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.11.16","14.6","7.6","8.7","0.9","14.7","2.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.11.23","12.6","7.8","9.6","1.0","12.1","2.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.11.30","11.4","7.9","10.1","0.9","15.6","3.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.12.07","9.5","7.6","10.8","0.6","23.0","2.9","389","191","0","0","198","","",""
"호소","영천호","취수탑","2020.12.14","6.8","7.9","11.5","0.9","14.3","2.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.12.21","6.7","7.8","11.8","0.7","19.0","4.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2020.12.28","6.6","8.0","11.7","1.0","11.6","3.2","0","0","0","0","0","","",""
"호소","진양호","내동","2019.12.30","7.1","7.4","7.5","3.0","2.4","7.9","0","0","0","0","0","","",""
"호소","진양호","내동","2020.01.06","6.4","7.5","7.7","2.5","2.4","6.7","0","0","0","0","0","","",""
"호소","진양호","내동","2020.01.13","6.3","7.9","7.5","2.5","3.4","5.9","0","0","0","0","0","","",""
"호소","진양호","내동","2020.01.20","6.0","7.8","7.3","2.5","1.9","7.5","0","0","0","0","0","","",""
"호소","진양호","내동","2020.01.28","6.1","7.6","10.4","2.5","3.8","8.8","0","0","0","0","0","","",""
"호소","진양호","내동","2020.02.03","6.4","7.5","10.0","3.0","2.8","7.1","0","0","0","0","0","","",""
"호소","진양호","내동","2020.02.10","6.3","7.6","10.0","3.0","2.8","7.0","0","0","0","0","0","","",""
"호소","진양호","내동","2020.02.18","6.5","7.5","13.4","3.0","2.6","7.9","0","0","0","0","0","","",""
"호소","진양호","내동","2020.02.24","7.0","8.1","11.9","2.5","7.8","4.0","0","0","0","0","0","","",""
"호소","진양호","내동","2020.03.02","8.1","7.3","11.5","2.5","7.5","6.3","0","0","0","0","0","","",""
"호소","진양호","내동","2020.03.09","8.9","7.2","11.5","4.0","7.1","6.3","0","0","0","0","0","","",""
"호소","진양호","내동","2020.03.16","9.4","7.0","11.1","2.0","8.7","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2020.03.23","10.9","7.4","10.9","4.0","7.8","2.5","0","0","0","0","0","","",""
"호소","진양호","내동","2020.03.30","12.0","7.4","10.5","5.0","7.6","3.5","0","0","0","0","0","","",""
"호소","진양호","내동","2020.04.06","13.1","7.7","10.5","5.0","7.5","4.2","0","0","0","0","0","","",""
"호소","진양호","내동","2020.04.14","13.8","7.8","10.7","3.0","2.8","3.9","0","0","0","0","0","","",""
"호소","진양호","내동","2020.04.20","14.5","7.8","10.4","4.0","1.7","3.7","0","0","0","0","0","","",""
"호소","진양호","내동","2020.04.27","15.1","7.6","9.9","2.5","3.2","7.9","0","0","0","0","0","","",""
"호소","진양호","내동","2020.05.04","16.4","8.0","9.7","3.0","2.7","9.0","0","0","0","0","0","","",""
"호소","진양호","내동","2020.05.11","17.3","7.5","8.0","2.5","4.0","11.2","0","0","0","0","0","","",""
"호소","진양호","내동","2020.05.18","19.4","7.9","8.0","2.5","4.0","13.0","0","0","0","0","0","","",""
"호소","진양호","내동","2020.05.25","20.0","8.4","8.2","2.0","4.5","14.8","155","155","0","0","0","","",""
"호소","진양호","내동","2020.06.01","20.0","8.1","6.8","2.5","3.9","12.2","255","255","0","0","0","","",""
"호소","진양호","내동","2020.06.08","21.4","8.3","6.7","3.0","4.3","11.4","340","340","0","0","0","","",""
"호소","진양호","내동","2020.06.15","22.7","7.7","5.7","3.0","4.7","8.7","707","70","0","0","637","","",""
"호소","진양호","내동","2020.06.22","22.3","7.6","5.0","3.5","4.8","17.2","56","56","0","0","0","","",""
"호소","진양호","내동","2020.06.29","23.3","7.7","5.3","3.0","4.4","6.6","141","0","0","0","141","","",""
"호소","진양호","내동","2020.07.06","23.5","7.7","7.7","2.0","3.6","16.5","1615","1615","0","0","0","","",""
"호소","진양호","내동","2020.07.14","19.4","7.1","8.6","1.0","24.3","4.0","254","0","42","0","212","","",""
"호소","진양호","내동","2020.07.20","19.1","7.2","8.3","1.0","10.9","8.8","42","42","0","0","0","","",""
"호소","진양호","내동","2020.07.27","18.7","7.6","7.9","1.0","12.0","5.5","56","56","0","0","0","","",""
"호소","진양호","내동","2020.08.03","21.1","6.8","8.3","1.5","7.3","35.5","439","439","0","0","0","","",""
"호소","진양호","내동","2020.08.11","21.8","7.2","8.6","0.5","19.7","2.3","0","0","0","0","0","","",""
"호소","진양호","내동","2020.08.18","24.7","7.6","8.4","1.5","10.7","17.4","297","127","0","0","170","","",""
"호소","진양호","내동","2020.08.24","26.0","7.7","6.8","1.5","6.9","4.4","340","340","0","0","0","","",""
"호소","진양호","내동","2020.08.31","14.7","7.7","8.0","3.0","3.4","7.3","155","155","0","0","0","","",""
"호소","진양호","내동","2020.09.08","20.7","7.3","8.4","0.5","26.5","6.1","56","56","0","0","0","","",""
"호소","진양호","내동","2020.09.14","21.8","7.9","8.9","1.5","10.0","6.1","198","198","0","0","0","","",""
"호소","진양호","내동","2020.09.21","21.7","8.4","8.2","3.0","8.5","8.2","42","42","0","0","0","","",""
"호소","진양호","내동","2020.09.28","21.4","8.4","8.5","2.0","8.3","27.3","0","0","0","0","0","","",""
"호소","진양호","내동","2020.10.05","21.6","8.6","8.1","3.0","8.2","6.5","1245","297","155","0","793","","",""
"호소","진양호","내동","2020.10.12","20.3","8.1","8.4","2.5","5.8","6.3","1813","949","0","0","864","","",""
"호소","진양호","내동","2020.10.19","19.0","8.3","9.5","3.0","5.3","16.9","863","42","0","0","821","","",""
"호소","진양호","내동","2020.10.26","17.6","8.1","9.1","2.5","5.4","8.1","2988","42","340","0","2606","","",""
"호소","진양호","내동","2020.11.02","16.6","7.7","8.5","2.5","5.7","5.6","3385","42","0","0","3343","","",""
"호소","진양호","내동","2020.11.09","13.5","7.7","8.9","2.5","4.7","8.0","339","0","269","0","70","","",""
"호소","진양호","내동","2020.11.16","15.2","8.2","9.8","2.5","4.4","8.5","0","0","0","0","0","","",""
"호소","진양호","내동","2020.11.23","15.4","7.9","9.8","2.5","2.1","8.5","85","85","0","0","0","","",""
"호소","진양호","내동","2020.12.01","11.6","7.6","10.3","2.0","6.3","6.8","42","42","0","0","0","","",""
"호소","진양호","내동","2020.12.07","9.8","7.7","10.6","2.5","6.8","11.8","2422","0","2422","0","0","","",""
"호소","진양호","내동","2020.12.14","8.5","8.4","12.7","2.5","5.4","9.9","948","0","722","0","226","","",""
"호소","진양호","내동","2020.12.21","6.3","8.8","13.0","2.5","5.6","8.7","466","0","155","0","311","","",""
"호소","진양호","내동","2020.12.28","5.6","8.5","12.9","3.0","5.5","9.6","2676","198","2181","0","297","","",""
"호소","안계호","취수탑","2019.12.30","8.5","7.9","10.6","1.8","2.0","7.8","92","0","0","0","92","","",""
"호소","안계호","취수탑","2020.01.06","6.2","7.9","11.6","2.3","0.9","6.5","667","0","0","0","667","","",""
"호소","안계호","취수탑","2020.01.14","6.6","8.0","11.4","2.3","0.7","6.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.01.20","6.7","8.2","11.5","3.2","0.1","7.0","264","0","0","0","264","","",""
"호소","안계호","취수탑","2020.01.28","7.5","8.1","10.9","2.1","1.2","13.4","1241","0","0","0","1241","","",""
"호소","안계호","취수탑","2020.02.03","6.2","8.0","12.2","2.3","0.8","12.1","422","0","0","0","422","","",""
"호소","안계호","취수탑","2020.02.10","7.7","8.2","11.9","2.2","1.0","9.1","891","0","0","0","891","","",""
"호소","안계호","취수탑","2020.02.17","6.6","8.2","11.4","2.5","0.5","9.0","792","0","0","0","792","","",""
"호소","안계호","취수탑","2020.02.24","7.5","8.0","12.3","1.8","2.0","11.6","990","0","0","0","990","","",""
"호소","안계호","취수탑","2020.03.02","9.1","8.0","11.9","1.8","1.8","10.1","218","0","0","0","218","","",""
"호소","안계호","취수탑","2020.03.09","8.5","7.8","11.3","1.5","3.8","8.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.03.16","10.2","8.2","11.8","1.5","3.7","11.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.03.23","11.0","7.7","11.4","1.4","4.7","12.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.03.30","13.1","7.8","10.6","1.5","3.2","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.04.06","11.7","7.7","10.7","1.5","3.5","8.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.04.13","12.9","7.6","10.1","1.3","5.4","7.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.04.20","15.0","7.4","9.8","1.4","4.9","5.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.04.27","15.1","7.4","9.1","1.4","4.5","3.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.05.04","15.6","7.5","9.2","1.5","3.8","3.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.05.11","16.6","7.4","9.3","1.5","3.2","4.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.05.18","16.9","7.4","9.2","1.5","3.4","12.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.05.25","20.9","7.7","9.5","1.7","2.5","15.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.06.01","16.6","7.5","8.8","1.5","3.4","10.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.06.08","25.5","7.7","8.0","1.5","3.1","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.06.15","21.6","7.4","8.7","1.8","2.2","7.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.06.22","20.2","7.3","8.1","2.2","1.1","7.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.06.29","21.0","7.4","8.7","2.2","1.2","6.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.07.06","19.7","7.5","7.2","2.0","1.3","4.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.07.13","19.3","7.5","8.2","1.9","1.7","4.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.07.20","21.1","7.3","7.5","1.5","3.7","5.1","923","923","0","0","0","","",""
"호소","안계호","취수탑","2020.07.27","20.2","7.3","7.8","1.2","5.6","6.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.08.03","21.2","7.3","6.2","1.5","3.1","8.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.08.10","23.4","7.3","6.4","1.5","3.1","6.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.08.18","25.0","7.4","7.4","1.7","2.7","6.7","26","0","0","0","26","","",""
"호소","안계호","취수탑","2020.08.24","23.0","7.4","6.2","1.8","2.3","4.6","13","0","0","0","13","","",""
"호소","안계호","취수탑","2020.08.31","23.5","7.5","6.2","1.9","1.9","8.5","1452","970","0","0","482","","",""
"호소","안계호","취수탑","2020.09.07","22.5","7.3","6.2","1.5","3.4","7.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.09.14","23.1","7.2","5.9","0.7","11.5","6.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.09.21","22.5","7.4","7.4","1.7","2.8","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.09.28","21.4","7.6","8.6","1.6","3.0","14.7","238","0","0","0","238","","",""
"호소","안계호","취수탑","2020.10.05","19.8","7.9","8.3","1.5","3.8","11.0","917","92","0","323","502","","",""
"호소","안계호","취수탑","2020.10.12","20.3","7.8","9.2","1.7","2.7","18.0","1960","0","0","1300","660","","",""
"호소","안계호","취수탑","2020.10.19","18.4","7.4","9.6","1.8","2.2","16.5","956","0","0","890","66","","",""
"호소","안계호","취수탑","2020.10.26","17.5","7.4","9.0","1.2","5.1","13.5","59","0","0","0","59","","",""
"호소","안계호","취수탑","2020.11.02","16.4","7.6","9.8","1.2","6.0","19.1","561","0","0","0","561","","",""
"호소","안계호","취수탑","2020.11.09","14.3","7.6","9.7","2.2","1.2","14.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.11.16","14.4","7.7","9.4","2.0","1.9","6.5","152","0","0","0","152","","",""
"호소","안계호","취수탑","2020.11.23","12.9","7.8","9.9","3.0","0.4","11.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.11.30","10.5","7.6","10.0","2.2","1.0","7.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.12.07","9.3","7.5","10.6","3.0","0.4","6.7","79","0","0","0","79","","",""
"호소","안계호","취수탑","2020.12.14","7.5","7.5","10.9","3.1","0.2","3.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2020.12.21","6.5","7.4","11.7","2.1","0.8","7.2","238","0","0","0","238","","",""
"호소","안계호","취수탑","2020.12.28","6.5","7.7","11.6","2.1","1.0","7.5","53","0","0","0","53","","",""
"호소","공산지","중앙부","2019.12.30","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.01.06","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.01.13","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.01.20","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.01.28","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.02.03","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.02.10","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.02.17","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.02.24","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.03.02","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.03.09","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.03.16","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.03.23","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.03.30","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.04.06","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.04.13","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.04.20","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.04.27","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.05.04","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.05.11","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.05.18","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.05.25","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.06.01","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.06.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.06.15","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.06.22","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.06.29","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.07.06","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.07.13","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.07.20","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.07.27","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.08.03","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.08.10","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.08.18","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.08.24","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.08.31","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.09.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.09.14","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.09.21","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.09.28","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.10.05","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.10.12","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.10.19","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.10.26","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.11.02","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.11.09","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.11.16","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.11.23","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.11.30","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.12.07","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.12.14","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.12.21","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2020.12.28","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2019.12.30","7.5","7.4","10.5","0.9","2.3","10.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.01.06","5.9","7.5","12.2","0.8","2.2","14.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.01.13","5.1","7.6","12.3","0.9","2.0","16.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.01.20","5.1","7.6","12.0","1.0","2.3","18.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.01.28","4.7","7.7","12.0","0.8","1.5","23.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.02.03","4.7","7.7","12.0","0.8","1.5","14.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.02.10","4.7","7.5","11.6","1.0","1.8","21.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.02.17","4.4","8.4","12.0","1.0","1.5","21.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.02.24","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2020.03.02","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2020.03.09","7.9","8.4","12.3","1.0","2.6","31.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.03.16","7.1","8.8","12.6","1.0","2.8","41.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.03.23","9.4","8.8","12.7","1.0","2.7","36.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.03.30","9.6","8.7","12.3","1.0","3.3","37.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.04.06","10.6","8.9","12.0","1.0","3.8","52.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.04.13","10.6","8.7","11.5","0.8","4.9","28.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.04.20","11.8","8.2","11.2","1.0","4.5","24.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.04.27","12.8","8.1","10.7","1.0","4.0","16.3","246","0","0","0","246","","",""
"호소","공산지","취수탑","2020.05.04","16.3","7.7","9.4","1.0","4.7","10.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.05.11","16.6","7.5","8.4","1.0","5.2","5.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.05.18","17.0","7.7","8.4","1.0","5.9","8.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.05.25","17.9","7.6","8.7","1.0","6.1","20.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.06.01","20.0","7.7","8.1","1.0","4.6","11.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.06.08","22.2","7.5","8.1","1.0","3.7","11.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.06.15","24.0","7.6","6.9","1.0","8.2","21.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.06.22","24.3","7.7","7.5","1.0","6.8","31.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.06.29","23.9","7.5","7.2","1.0","4.0","14.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.07.06","24.6","7.6","6.7","1.0","5.3","14.5","283","283","0","0","0","","",""
"호소","공산지","취수탑","2020.07.13","22.4","7.6","7.3","0.8","5.0","20.4","201","201","0","0","0","","",""
"호소","공산지","취수탑","2020.07.20","24.0","7.6","7.7","0.8","7.5","14.9","231","231","0","0","0","","",""
"호소","공산지","취수탑","2020.07.27","20.4","7.4","7.8","0.8","11.7","3.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.08.03","20.4","7.3","7.3","0.5","13.5","2.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.08.10","21.4","7.2","7.6","0.5","47.2","0.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.08.18","24.4","7.2","7.5","0.8","17.8","5.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.08.24","25.1","7.2","6.2","0.8","7.5","2.7","73","73","0","0","0","","",""
"호소","공산지","취수탑","2020.08.31","25.2","7.3","7.3","0.5","7.4","11.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.09.08","22.4","7.3","7.2","0.2","46.3","2.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.09.14","22.4","7.2","7.3","0.5","22.6","2.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.09.21","21.6","7.2","7.2","0.5","16.9","3.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.09.28","21.5","7.2","7.1","0.5","12.5","5.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.10.05","20.8","7.2","7.3","1.0","15.2","4.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.10.12","19.9","7.1","7.3","1.0","8.4","4.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.10.19","19.0","7.2","6.9","1.0","6.1","7.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.10.26","18.1","7.3","7.8","1.0","7.2","9.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.11.02","16.7","7.4","8.8","1.0","8.0","14.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.11.09","14.6","7.5","9.5","1.0","8.1","29.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.11.16","13.4","7.7","10.2","1.0","7.8","46.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.11.23","13.4","7.6","11.8","1.0","8.6","48.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.11.30","11.1","7.9","11.1","1.0","6.4","53.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.12.07","9.5","7.7","12.0","1.0","3.5","37.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.12.14","8.5","7.9","12.2","1.0","3.0","13.1","81","81","0","0","0","","",""
"호소","공산지","취수탑","2020.12.21","5.1","7.9","12.2","1.0","3.4","7.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2020.12.28","4.3","7.7","12.5","1.0","1.7","6.5","0","0","0","0","0","","",""
"호소","진전지","상류","2019.12.30","7.3","7.6","10.8","1.8","2.5","4.2","0","0","0","0","0","","",""
"호소","진전지","상류","2020.01.06","7.2","7.7","11.8","2.6","0.2","0.7","0","0","0","0","0","","",""
"호소","진전지","상류","2020.01.13","11.4","8.1","11.3","2.0","2.0","3.4","0","0","0","0","0","","",""
"호소","진전지","상류","2020.01.20","11.3","8.0","11.8","2.2","1.6","4.3","0","0","0","0","0","","",""
"호소","진전지","상류","2020.01.28","11.4","8.6","11.8","2.2","1.6","4.5","0","0","0","0","0","","",""
"호소","진전지","상류","2020.02.03","11.4","8.1","11.8","2.8","0.3","1.0","0","0","0","0","0","","",""
"호소","진전지","상류","2020.02.10","11.4","8.1","11.8","2.0","2.1","4.7","0","0","0","0","0","","",""
"호소","진전지","상류","2020.02.17","11.4","8.5","11.6","3.0","0.1","0.4","0","0","0","0","0","","",""
"호소","진전지","상류","2020.02.24","11.5","8.5","11.5","2.8","0.1","0.8","0","0","0","0","0","","",""
"호소","진전지","상류","2020.03.02","11.4","8.7","11.8","2.5","0.3","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2020.03.09","11.4","8.1","11.1","2.2","0.2","1.1","0","0","0","0","0","","",""
"호소","진전지","상류","2020.03.16","11.5","8.1","10.5","2.3","0.2","0.9","0","0","0","0","0","","",""
"호소","진전지","상류","2020.03.23","11.4","8.5","11.4","2.3","0.2","2.1","0","0","0","0","0","","",""
"호소","진전지","상류","2020.03.30","11.4","8.5","11.2","2.2","0.2","3.6","0","0","0","0","0","","",""
"호소","진전지","상류","2020.04.06","11.4","8.1","9.4","1.9","0.9","4.3","0","0","0","0","0","","",""
"호소","진전지","상류","2020.04.13","11.4","8.5","8.4","1.8","1.0","3.4","0","0","0","0","0","","",""
"호소","진전지","상류","2020.04.20","11.4","8.6","10.5","2.1","0.6","1.6","0","0","0","0","0","","",""
"호소","진전지","상류","2020.04.27","11.4","8.1","7.9","1.6","1.9","3.4","0","0","0","0","0","","",""
"호소","진전지","상류","2020.05.04","11.4","8.1","8.0","1.5","1.4","1.0","0","0","0","0","0","","",""
