"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","영천호","취수탑","2017.04.24","14.1","7.9","10.3","1.8","4.5","4.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.05.02","15.7","7.9","10.0","1.8","4.0","6.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.05.08","13.1","8.0","9.5","1.8","3.7","10.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.05.15","16.7","8.0","9.5","2.0","3.2","4.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.05.22","19.0","8.1","9.8","2.1","2.4","10.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.05.29","20.5","8.2","9.6","2.1","3.0","12.5","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.06.05","15.6","8.0","9.1","2.1","2.8","7.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.06.12","21.7","8.1","9.1","2.1","2.2","6.1","26","0","0","26","0","","",""
"호소","영천호","취수탑","2017.06.19","21.8","8.2","8.8","2.1","2.3","8.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.06.26","19.8","7.9","8.1","2.1","2.3","5.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.07.03","21.2","8.2","7.9","2.1","2.0","3.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.07.10","24.2","8.3","7.8","2.2","2.1","7.8","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.07.17","24.6","8.2","7.5","2.1","2.3","6.6","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.07.24","25.1","8.2","7.3","2.1","2.0","5.5","950","178","772","0","0","","",""
"호소","영천호","취수탑","2017.07.31","23.5","7.7","7.1","2.1","2.0","3.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.08.07","24.1","7.6","6.6","2.1","1.9","4.6","238","0","0","0","238","","",""
"호소","영천호","취수탑","2017.08.14","23.2","7.5","6.9","2.1","2.0","3.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.08.21","26.4","7.6","6.3","1.9","2.1","7.6","830","0","0","0","830","","",""
"호소","영천호","취수탑","2017.08.28","23.9","7.4","6.1","1.8","1.7","9.9","396","0","0","0","396","","",""
"호소","영천호","취수탑","2017.09.04","24.3","7.6","7.5","1.9","1.8","4.7","1515","0","0","0","1515","","",""
"호소","영천호","취수탑","2017.09.11","23.0","7.8","8.2","2.1","2.0","2.9","820","0","0","0","820","","",""
"호소","영천호","취수탑","2017.09.18","22.1","7.5","6.5","1.8","1.6","3.3","977","0","0","0","977","","",""
"호소","영천호","취수탑","2017.09.25","22.3","7.8","7.7","2.2","2.0","4.3","330","0","0","0","330","","",""
"호소","영천호","취수탑","2017.10.10","21.0","8.1","9.1","2.0","1.6","10.7","66","0","0","0","66","","",""
"호소","영천호","취수탑","2017.10.16","18.6","7.9","8.7","1.7","1.8","8.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.10.23","17.4","7.8","8.9","1.6","1.8","7.5","79","0","0","0","79","","",""
"호소","영천호","취수탑","2017.10.30","15.1","7.6","8.5","1.7","1.8","7.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.11.06","14.1","7.6","8.6","2.0","1.7","5.8","568","0","0","0","568","","",""
"호소","영천호","취수탑","2017.11.13","12.1","7.6","9.2","1.8","2.0","5.2","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.11.20","10.2","7.8","9.5","1.8","1.8","7.7","277","0","0","0","277","","",""
"호소","영천호","취수탑","2017.11.27","9.0","7.8","10.0","1.7","1.6","7.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.12.04","7.2","7.8","9.9","2.1","1.8","7.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.12.11","5.2","7.8","11.6","1.7","1.4","8.1","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.12.18","3.5","7.9","12.5","1.8","1.7","8.7","0","0","0","0","0","","",""
"호소","영천호","취수탑","2017.12.26","3.0","7.9","12.4","1.5","1.6","9.6","0","0","0","0","0","","",""
"호소","진양호","내동","2017.01.03","6.3","7.8","11.7","3.5","2.3","4.9","0","0","0","0","0","","",""
"호소","진양호","내동","2017.01.09","6.5","7.9","11.9","3.2","2.0","7.8","0","0","0","0","0","","",""
"호소","진양호","내동","2017.01.16","4.8","8.0","13.0","2.3","2.4","10.9","0","0","0","0","0","","",""
"호소","진양호","내동","2017.01.23","4.0","8.2","13.2","2.6","1.9","7.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.01.31","3.8","8.2","14.4","2.5","2.4","9.5","0","0","0","0","0","","",""
"호소","진양호","내동","2017.02.06","4.4","7.8","13.1","3.2","2.0","7.2","0","0","0","0","0","","",""
"호소","진양호","내동","2017.02.13","4.2","8.4","13.7","3.2","1.7","7.0","0","0","0","0","0","","",""
"호소","진양호","내동","2017.02.20","5.6","7.9","12.6","3.3","1.8","6.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.02.27","6.1","7.2","12.6","3.1","1.8","6.2","0","0","0","0","0","","",""
"호소","진양호","내동","2017.03.06","6.8","7.7","12.4","3.2","2.6","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.03.13","7.6","8.1","12.1","3.5","2.2","3.8","0","0","0","0","0","","",""
"호소","진양호","내동","2017.03.20","9.0","8.0","12.0","3.0","2.5","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.03.27","9.8","8.0","12.2","3.0","2.1","3.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.04.03","11.0","7.8","10.4","3.7","5.0","2.5","0","0","0","0","0","","",""
"호소","진양호","내동","2017.04.10","13.4","7.9","10.6","5.0","0.8","2.6","0","0","0","0","0","","",""
"호소","진양호","내동","2017.04.17","15.2","8.2","9.8","4.5","1.1","1.8","0","0","0","0","0","","",""
"호소","진양호","내동","2017.04.24","15.0","7.9","8.9","5.5","1.4","3.1","0","0","0","0","0","","",""
"호소","진양호","내동","2017.05.02","16.4","8.3","8.9","4.5","1.9","1.8","0","0","0","0","0","","",""
"호소","진양호","내동","2017.05.08","18.8","8.2","9.8","4.0","5.0","10.8","0","0","0","0","0","","",""
"호소","진양호","내동","2017.05.15","18.8","8.4","8.6","4.0","2.8","8.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.05.22","20.2","8.2","8.8","4.5","6.2","7.4","0","0","0","0","0","","",""
"호소","진양호","내동","2017.05.30","21.7","8.4","7.9","4.5","4.6","6.3","0","0","0","0","0","","",""
"호소","진양호","내동","2017.06.09","22.0","8.7","7.4","4.5","4.3","5.7","102","102","0","0","0","","",""
"호소","진양호","내동","2017.06.12","23.5","8.1","8.2","3.5","4.2","9.2","34","34","0","0","0","","",""
"호소","진양호","내동","2017.06.19","24.4","8.2","7.3","2.2","4.5","12.1","136","136","0","0","0","","",""
"호소","진양호","내동","2017.06.26","25.0","8.4","6.4","2.0","7.6","7.0","170","170","0","0","0","","",""
"호소","진양호","내동","2017.07.03","24.4","7.7","5.2","1.8","9.1","8.2","272","272","0","0","0","","",""
"호소","진양호","내동","2017.07.10","26.7","8.0","5.1","2.5","7.7","4.9","1139","1139","0","0","0","","",""
"호소","진양호","내동","2017.07.17","27.9","8.1","5.8","2.2","7.1","8.3","884","884","0","0","0","","",""
"호소","진양호","내동","2017.07.24","28.2","8.4","3.6","1.8","6.7","11.2","5015","1666","2737","0","612","","",""
"호소","진양호","내동","2017.07.31","27.9","8.6","3.7","1.8","9.8","11.6","4471","1853","2618","0","0","","",""
"호소","진양호","내동","2017.08.07","29.7","8.6","4.0","1.4","9.5","11.3","3825","3213","612","0","0","","",""
"호소","진양호","내동","2017.08.16","","","","","","","","","","","","","",""
"호소","진양호","내동","2017.08.21","27.1","8.4","4.8","1.0","8.6","25.3","7463","4148","3315","0","0","","",""
"호소","진양호","내동","2017.08.28","27.0","9.2","7.0","0.9","8.6","33.8","6817","2482","4335","0","0","","",""
"호소","진양호","내동","2017.09.04","25.7","8.8","5.9","1.3","7.8","15.9","3077","2652","425","0","0","","",""
"호소","진양호","내동","2017.09.11","25.5","8.2","5.2","2.5","5.9","11.7","850","748","0","102","0","","",""
"호소","진양호","내동","2017.09.18","24.1","8.2","6.4","1.7","5.0","8.3","1326","1326","0","0","0","","",""
"호소","진양호","내동","2017.09.25","23.3","8.8","6.8","2.1","5.1","17.3","2261","1785","0","0","476","","",""
"호소","진양호","내동","2017.10.10","22.0","8.4","6.5","2.5","4.9","16.1","2635","306","0","0","2329","","",""
"호소","진양호","내동","2017.10.17","20.4","8.5","7.8","1.7","5.1","12.9","8092","578","714","1581","5219","","",""
"호소","진양호","내동","2017.10.24","18.6","8.4","8.6","1.5","8.0","29.3","23579","1156","187","0","22236","","",""
"호소","진양호","내동","2017.10.30","17.3","8.6","9.4","1.2","8.8","21.7","33609","442","731","0","32436","","",""
"호소","진양호","내동","2017.11.06","15.9","8.4","8.3","1.3","8.7","16.1","50218","357","374","0","49487","4","4","0.0"
"호소","진양호","내동","2017.11.08","15.5","8.8","7.8","1.5","8.8","23.0","54230","306","612","0","53312","4","3","0.1"
"호소","진양호","내동","2017.11.13","14.3","8.2","8.7","1.5","6.8","21.5","25840","272","306","0","25262","4","3","0.0"
"호소","진양호","내동","2017.11.16","13.6","8.3","8.7","1.1","6.6","19.0","24565","0","357","0","24208","3","2","0.0"
"호소","진양호","내동","2017.11.20","11.7","8.4","9.3","1.1","7.1","15.7","39831","0","374","0","39457","5","3","0.0"
"호소","진양호","내동","2017.11.22","11.2","8.6","9.3","1.5","7.2","17.7","48960","0","578","0","48382","5","3","0.0"
"호소","진양호","내동","2017.11.27","9.9","8.4","10.0","1.4","7.3","16.9","58463","0","204","0","58259","4","4","0.0"
"호소","진양호","내동","2017.11.30","9.9","8.5","10.0","2.5","3.3","8.9","12818","0","0","0","12818","7","3","0.0"
"호소","진양호","내동","2017.12.04","8.6","8.3","10.4","2.1","4.0","8.0","14977","0","68","0","14909","정량한계미만","정량한계미만","정량한계미만"
"호소","진양호","내동","2017.12.06","7.7","8.6","10.7","2.0","4.1","13.6","26231","0","0","0","26231","5","3","0.0"
"호소","진양호","내동","2017.12.11","6.3","8.2","11.2","2.3","3.9","4.4","8942","0","0","0","8942","정량한계미만","정량한계미만","정량한계미만"
"호소","진양호","내동","2017.12.13","5.9","8.4","11.6","2.8","3.5","3.6","3978","0","0","0","3978","정량한계미만","정량한계미만","정량한계미만"
"호소","진양호","내동","2017.12.19","4.5","8.3","11.8","2.7","2.5","2.6","1428","0","0","0","1428","","",""
"호소","진양호","내동","2017.12.26","4.2","8.5","12.0","2.8","2.3","1.8","986","0","0","0","986","","",""
"호소","안계호","취수탑","2017.01.02","7.1","7.6","11.0","1.9","2.5","8.5","653","0","0","0","653","","",""
"호소","안계호","취수탑","2017.01.09","6.8","7.5","11.0","1.9","2.3","6.5","198","0","0","0","198","","",""
"호소","안계호","취수탑","2017.01.16","5.3","7.5","11.1","2.0","2.0","5.6","264","0","0","0","264","","",""
"호소","안계호","취수탑","2017.01.23","3.5","7.6","12.3","2.0","2.3","5.7","340","0","0","0","340","","",""
"호소","안계호","취수탑","2017.01.31","3.7","7.7","12.9","2.0","2.5","6.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.02.06","3.8","7.7","13.0","2.0","2.3","7.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.02.13","3.8","7.7","13.2","2.0","2.7","7.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.02.20","4.2","7.7","13.1","2.0","2.7","9.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.02.27","5.2","7.8","12.8","1.9","3.4","7.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.03.06","6.3","7.7","11.6","1.9","3.5","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.03.13","7.3","7.8","12.2","1.9","3.4","8.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.03.20","8.7","7.9","12.1","1.8","3.5","8.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.03.27","9.7","8.0","11.9","1.8","3.3","7.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.04.03","10.4","7.9","11.8","1.8","2.8","3.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.04.10","12.7","7.9","11.0","1.8","3.9","4.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.04.17","13.8","7.9","10.6","1.8","4.0","4.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.04.24","15.5","8.0","10.8","1.8","4.3","19.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.05.02","16.5","8.1","10.5","1.8","4.2","20.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.05.08","14.6","8.0","10.1","1.8","3.5","13.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.05.15","18.6","8.0","9.5","1.9","3.1","8.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.05.22","20.0","8.1","9.6","2.0","2.3","5.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.05.29","19.1","8.1","9.0","2.0","3.6","4.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.06.05","19.3","8.0","8.9","2.0","2.9","4.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.06.12","20.9","8.1","9.0","2.0","2.4","9.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.06.19","22.1","8.1","9.0","2.0","2.4","9.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.06.26","21.7","8.1","8.2","2.1","2.5","6.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.07.03","23.6","8.3","8.1","2.1","1.9","4.9","46","0","0","0","46","","",""
"호소","안계호","취수탑","2017.07.10","24.5","8.2","8.1","2.1","2.0","5.7","139","139","0","0","0","","",""
"호소","안계호","취수탑","2017.07.17","26.3","8.4","8.1","2.0","2.2","6.6","766","515","0","0","251","","",""
"호소","안계호","취수탑","2017.07.24","26.1","8.4","8.1","1.9","2.1","7.4","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.07.31","24.9","7.6","7.9","2.1","1.9","8.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.08.07","26.2","7.7","7.0","2.2","2.3","7.7","2125","1742","0","0","383","","",""
"호소","안계호","취수탑","2017.08.14","24.6","7.6","7.2","2.2","2.3","6.2","119","0","0","0","119","","",""
"호소","안계호","취수탑","2017.08.21","26.8","7.7","6.8","2.0","2.2","6.2","825","376","145","132","172","","",""
"호소","안계호","취수탑","2017.08.28","26.1","7.6","7.5","2.1","1.9","7.4","442","0","284","26","132","","",""
"호소","안계호","취수탑","2017.09.04","24.6","7.6","7.5","2.0","2.1","7.1","735","710","0","25","0","","",""
"호소","안계호","취수탑","2017.09.11","23.9","7.6","7.5","2.2","2.1","6.6","851","0","0","0","851","","",""
"호소","안계호","취수탑","2017.09.18","23.9","7.6","7.3","2.0","1.8","5.9","416","0","0","198","218","","",""
"호소","안계호","취수탑","2017.09.25","23.2","7.6","7.8","2.0","1.8","8.3","481","0","0","481","0","","",""
"호소","안계호","취수탑","2017.10.10","21.6","7.6","7.8","2.1","1.8","4.0","33","0","0","0","33","","",""
"호소","안계호","취수탑","2017.10.16","20.2","7.6","7.8","1.9","2.0","4.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.10.23","18.6","7.7","8.2","1.9","2.1","7.5","257","33","0","224","0","","",""
"호소","안계호","취수탑","2017.10.30","17.9","7.8","8.3","1.7","1.9","12.7","185","0","0","0","185","","",""
"호소","안계호","취수탑","2017.11.06","16.1","7.7","9.1","2.1","1.8","12.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.11.13","14.7","7.7","9.3","2.0","2.1","5.2","581","0","0","0","581","","",""
"호소","안계호","취수탑","2017.11.20","12.5","7.9","9.9","1.9","2.0","8.3","224","0","0","0","224","","",""
"호소","안계호","취수탑","2017.11.27","11.3","7.8","9.8","1.8","1.7","5.9","554","0","0","0","554","","",""
"호소","안계호","취수탑","2017.12.04","9.2","7.8","9.0","2.2","1.9","6.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.12.11","6.8","7.8","11.5","1.9","1.8","7.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2017.12.18","5.5","7.8","11.4","1.6","1.5","6.0","568","0","0","0","568","","",""
"호소","안계호","취수탑","2017.12.26","4.2","7.8","12.0","1.5","1.4","6.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.01.02","6.2","7.6","11.0","1.6","1.8","5.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.01.09","6.4","7.7","10.9","1.7","1.4","7.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.01.16","5.0","7.7","11.3","1.8","1.4","11.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.01.23","3.6","7.7","11.3","1.8","1.2","9.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.01.31","3.6","7.8","12.1","1.7","1.2","6.6","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.02.06","4.3","7.7","12.0","1.7","1.2","10.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.02.13","4.1","7.8","13.1","1.7","1.2","10.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.02.20","4.3","7.9","12.7","1.7","1.2","16.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.02.27","5.2","8.0","13.0","1.7","1.3","19.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.03.06","6.0","8.2","12.9","1.5","1.9","22.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.03.13","6.9","8.4","13.2","1.8","2.1","17.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.03.20","7.3","8.1","12.3","1.8","2.8","16.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.03.27","7.9","7.7","12.1","1.8","2.8","16.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.04.03","9.6","7.9","11.2","1.7","3.7","22.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.04.10","11.3","8.1","11.2","1.7","3.3","29.1","34","0","0","0","34","","",""
"호소","공산지","중앙부","2017.04.18","12.8","7.8","10.5","1.6","2.6","19.7","28","0","0","0","28","","",""
"호소","공산지","중앙부","2017.04.24","14.0","7.8","9.8","1.6","3.4","22.4","58","0","0","0","58","","",""
"호소","공산지","중앙부","2017.05.01","16.4","7.8","9.1","1.6","3.6","18.2","73","0","0","0","73","","",""
"호소","공산지","중앙부","2017.05.08","17.6","8.1","9.1","1.8","2.8","17.9","89","0","0","0","89","","",""
"호소","공산지","중앙부","2017.05.15","17.5","7.9","9.2","1.8","3.7","24.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.05.22","19.4","7.9","8.5","1.8","4.0","18.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.05.30","20.3","7.6","7.0","1.7","7.4","6.1","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.06.05","21.3","7.6","7.3","1.5","7.8","23.4","233","0","233","0","0","","",""
"호소","공산지","중앙부","2017.06.12","21.1","7.8","8.1","1.3","7.9","50.7","135","108","0","0","27","","",""
"호소","공산지","중앙부","2017.06.19","22.4","7.9","7.4","1.2","8.2","36.9","243","85","80","0","78","","",""
"호소","공산지","중앙부","2017.06.26","22.1","7.7","5.9","1.1","6.1","18.2","88","88","0","0","0","","",""
"호소","공산지","중앙부","2017.07.03","24.6","7.5","5.2","1.0","5.2","33.0","368","125","243","0","0","","",""
"호소","공산지","중앙부","2017.07.10","23.0","7.4","5.2","1.0","5.7","15.8","349","118","231","0","0","","",""
"호소","공산지","중앙부","2017.07.17","27.7","7.4","5.0","1.1","4.8","18.4","221","221","0","0","0","","",""
"호소","공산지","중앙부","2017.07.24","28.3","7.3","5.1","1.1","5.5","16.1","550","521","29","0","0","","",""
"호소","공산지","중앙부","2017.07.31","24.8","7.3","4.8","1.2","10.6","22.8","818","753","65","0","0","","",""
"호소","공산지","중앙부","2017.08.07","28.1","7.3","6.1","1.1","8.0","16.2","333","198","135","0","0","","",""
"호소","공산지","중앙부","2017.08.14","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2017.08.21","25.9","7.5","6.2","0.7","14.1","28.7","103","103","0","0","0","","",""
"호소","공산지","중앙부","2017.08.28","25.7","7.3","6.4","0.7","11.2","35.1","25","25","0","0","0","","",""
"호소","공산지","중앙부","2017.09.04","24.8","7.3","7.3","1.0","3.5","16.9","28","28","0","0","0","","",""
"호소","공산지","중앙부","2017.09.11","24.2","7.2","8.1","0.8","3.5","19.8","24","24","0","0","0","","",""
"호소","공산지","중앙부","2017.09.18","24.6","7.2","7.4","1.0","3.6","26.8","45","45","0","0","0","","",""
"호소","공산지","중앙부","2017.09.25","23.5","7.2","7.5","1.0","3.1","31.7","38","38","0","0","0","","",""
"호소","공산지","중앙부","2017.10.10","22.7","7.6","7.6","1.0","3.2","32.4","37","25","0","12","0","","",""
"호소","공산지","중앙부","2017.10.16","19.9","7.7","7.5","0.9","3.8","29.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.10.23","19.3","7.6","7.6","1.0","2.3","11.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.10.30","17.2","7.6","8.6","1.0","2.6","15.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.11.06","15.9","7.8","8.4","0.9","2.7","21.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.11.13","14.0","7.9","8.6","0.8","2.7","21.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.11.20","11.4","8.0","9.2","0.8","2.4","12.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.11.27","9.7","8.0","11.2","0.8","2.0","10.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2017.12.04","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2017.12.11","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2017.12.18","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2017.12.26","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2017.01.02","6.3","7.6","11.1","1.7","1.7","5.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.01.09","6.4","7.7","11.0","1.8","1.4","9.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.01.16","5.0","7.7","11.2","1.9","1.4","10.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.01.23","3.5","7.7","11.3","1.9","1.3","9.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.01.31","3.6","7.8","12.0","1.8","1.2","6.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.02.06","4.4","7.7","12.0","1.8","1.2","10.0","29","0","0","29","0","","",""
"호소","공산지","취수탑","2017.02.13","4.1","7.8","13.2","1.8","1.2","9.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.02.20","4.3","7.9","12.7","1.8","1.2","16.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.02.27","5.2","8.0","13.0","1.7","1.3","19.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.03.06","6.0","8.2","12.9","1.5","2.0","22.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.03.13","6.8","8.4","13.2","1.8","2.0","20.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.03.20","7.2","8.1","12.4","1.6","2.1","16.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.03.27","7.8","7.9","12.1","1.6","2.4","16.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.04.03","9.2","8.0","11.5","1.5","2.6","19.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.04.10","11.2","8.1","11.3","1.5","3.1","29.2","25","0","0","0","25","","",""
"호소","공산지","취수탑","2017.04.18","13.4","7.8","9.4","1.5","2.4","16.2","24","0","0","0","24","","",""
"호소","공산지","취수탑","2017.04.24","14.5","7.9","9.5","1.5","3.2","18.6","55","0","0","0","55","","",""
"호소","공산지","취수탑","2017.05.01","15.5","7.8","9.5","1.5","3.5","25.1","124","0","0","0","124","","",""
"호소","공산지","취수탑","2017.05.08","17.3","8.2","9.5","1.6","2.6","16.4","191","0","0","0","191","","",""
"호소","공산지","취수탑","2017.05.15","17.4","8.0","9.1","1.6","3.3","24.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.05.22","19.2","7.8","8.0","1.6","3.5","21.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.05.30","20.2","7.5","6.5","1.5","6.0","6.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.06.05","21.2","7.6","7.2","1.4","7.0","22.0","221","0","221","0","0","","",""
"호소","공산지","취수탑","2017.06.12","21.2","7.8","8.3","1.2","7.9","52.2","179","143","0","0","36","","",""
"호소","공산지","취수탑","2017.06.19","22.3","7.7","5.8","1.2","5.7","28.1","189","69","64","0","56","","",""
"호소","공산지","취수탑","2017.06.26","21.9","7.7","5.8","1.1","6.3","19.1","51","51","0","0","0","","",""
"호소","공산지","취수탑","2017.07.03","24.4","7.5","5.3","0.9","5.0","33.9","289","61","228","0","0","","",""
"호소","공산지","취수탑","2017.07.10","23.2","7.4","5.3","0.9","5.9","17.2","403","199","204","0","0","","",""
"호소","공산지","취수탑","2017.07.17","27.5","7.2","5.5","1.0","4.2","18.4","371","336","35","0","0","","",""
"호소","공산지","취수탑","2017.07.24","28.1","7.2","5.6","1.0","5.1","18.2","579","547","32","0","0","","",""
"호소","공산지","취수탑","2017.07.31","24.7","7.2","5.1","1.1","9.5","22.7","901","829","72","0","0","","",""
"호소","공산지","취수탑","2017.08.07","27.9","7.3","6.4","1.0","7.6","14.2","353","201","152","0","0","","",""
"호소","공산지","취수탑","2017.08.14","26.7","7.4","7.0","0.9","17.0","40.9","464","431","33","0","0","","",""
"호소","공산지","취수탑","2017.08.21","25.8","7.4","6.0","0.8","11.0","26.6","71","71","0","0","0","","",""
"호소","공산지","취수탑","2017.08.28","25.6","7.2","6.5","0.8","8.0","26.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.09.04","24.7","7.4","7.6","0.9","3.6","19.2","31","31","0","0","0","","",""
"호소","공산지","취수탑","2017.09.11","24.1","7.1","8.0","0.7","3.4","19.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.09.18","24.5","7.1","7.2","0.9","2.9","30.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.09.25","23.4","7.2","7.2","0.9","2.9","20.6","23","23","0","0","0","","",""
"호소","공산지","취수탑","2017.10.10","22.6","7.7","7.8","0.9","3.0","33.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.10.16","19.8","7.7","7.7","0.8","3.7","26.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.10.23","19.2","7.6","7.7","0.9","2.4","13.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.10.30","17.2","7.5","8.7","0.9","2.6","13.6","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.11.06","15.7","7.7","8.3","0.8","2.4","20.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.11.13","14.1","7.8","8.7","0.9","2.4","20.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2017.11.20","11.4","8.0","9.1","0.9","2.3","12.1","0","0","0","0","0","","",""
